folder,id,form,original_form,speaker_id,start,end,note
SDRW2000000294,SDRW2000000294.1.1.125,그 리스트가 정말 완성이 돼 있으면,그 리스트가 정말 완성이 돼 있으면,SD2000413,214.62901,217.03204,
SDRW2000000294,SDRW2000000294.1.1.128,좋아하는 노래 그 리스트 만든 것도 있으니까,좋아하는 노래 그 리스트 만든 것도 있으니까,SD2000413,221.28408,223.80006,
SDRW2000000296,SDRW2000000296.1.1.83,리얼리티 쇼잖아요.,리얼리티 쇼잖아요.,SD2001641,153.60906,155.16603,
SDRW2000000296,SDRW2000000296.1.1.84,근데 리얼리티 숀데,근데 리얼리티 숀데,SD2001641,155.17608,156.69306,
SDRW2000000296,SDRW2000000296.1.1.86,아 이 리 리 리얼리티 쇼라는 거는,아 이 -리- -리- 리얼리티 쇼라는 거는,SD2001641,157.62106,160.88004,
SDRW2000000298,SDRW2000000298.1.1.178,무한 리필되는 밥까지,무한 리필되는 밥까지,SD2000419,349.62801,351.30401,
SDRW2000000298,SDRW2000000298.1.1.182,국밥집 류의,국밥집 류의,SD2000419,362.83905,364.32607,
SDRW2000000303,SDRW2000000303.1.1.442,크레이지 리치 아시안이라고,크레이지 리치 아시안이라고,SD2000424,867.65907,870.08702,
SDRW2000000332,SDRW2000000332.1.1.164,그 리프트를 타지 타야 되잖아요.,그 리프트를 타지 타야 되잖아요.,SD2000462,388.92807,390.83202,
SDRW2000000333,SDRW2000000333.1.1.12,리쌍 그~,리쌍 그~,SD2001640,24.80802,26.75007,
SDRW2000000333,SDRW2000000333.1.1.76,리모델링을 했을 때도,리모델링을 했을 때도,SD2001639,134.98806,136.42404,
SDRW2000000338,SDRW2000000338.1.1.35,영국에서 이제 프리미어 리그에서,영국에서 이제 프리미어 리그에서,SD2000469,92.30405,94.74507,
SDRW2000000338,SDRW2000000338.1.1.41,이제 프리미어 리그,이제 프리미어 리그,SD2000469,104.90503,106.38306,
SDRW2000000338,SDRW2000000338.1.1.47,이제 유럽 리그들을,이제 유럽 리그들을,SD2000469,113.78601,115.57905,
SDRW2000000338,SDRW2000000338.1.1.58,우리나라도 아직 케이 리그 문제가 관중들이,우리나라도 아직 케이 리그 문제가 관중들이,SD2000469,138.11608,141.08004,
SDRW2000000338,SDRW2000000338.1.1.68,메이저리그도 류현진 선수라든가,메이저리그도 류현진 선수라던가,SD2000470,161.37604,164.50207,
SDRW2000000338,SDRW2000000338.1.1.71,케이 리,케이 리,SD2000470,170.04403,170.63406,
SDRW2000000338,SDRW2000000338.1.1.72,아 케이 리그가 아닌 프로 야구,아 케이 리그가 아닌 프로 야구,SD2000470,170.64401,172.43408,
SDRW2000000338,SDRW2000000338.1.1.78,류현진이 있던 엘에이 다저스,류현진이 있던 엘에이 다저스,SD2000470,186.87601,189.20805,
SDRW2000000338,SDRW2000000338.1.1.94,류현진 선수도 또 토론토로 새로 팀도 옮기고 그래서,류현진 선수도 또 토론토로 새로 팀도 옮기고 그래서,SD2000470,227.29904,230.43002,
SDRW2000000338,SDRW2000000338.1.1.102,경기 야구 리그에서 뛰었던,경기 야구 리그에서 뛰었던,SD2000470,247.54906,249.34106,
SDRW2000000347,SDRW2000000347.1.1.91,무한 리필 돈가스집이야.,무한 리필 돈가스집이야.,SD2000477,180.88204,183.49607,
SDRW2000000347,SDRW2000000347.1.1.322,뭐 리트비아 이런 나라들이 있는데,뭐 리트비아 이런 나라들이 있는데,SD2000477,617.09104,619.29705,
SDRW2000000351,SDRW2000000351.1.1.6,저는 류준열을 류준열이 뜨기 전부터 좋아했었거든요.,저는 류준열을 류준열이 뜨기 전부터 좋아했었거든요.,SD2000481,12.66206,16.23501,
SDRW2000000351,SDRW2000000351.1.1.9,류준열이,류준열이,SD2000481,18.48604,19.35602,
SDRW2000000351,SDRW2000000351.1.1.25,그런 상을 좋아한단 말이에요. 류준열 창모 약간,그런 상을 좋아한단 말이에요. 류준열 창모 약간,SD2000481,45.20607,48.89308,
SDRW2000000359,SDRW2000000359.1.1.86,걔 생일 아~ 리나 아니면,걔 생일 아~ 리나 아니면,SD2000494,243.25701,246.01208,
SDRW2000000362,SDRW2000000362.1.1.375,골든리트리버 리트리버 종류를 많이 기르고 싶더라고요.,골든리트리버 리트리버 종류를 많이 기르고 싶더라고요.,SD2000498,870.70805,874.83006,
SDRW2000000364,SDRW2000000364.1.1.69,리틀 하바나라고 하는,리틀 하바나라고 하는,SD2000500,127.27604,129.29802,
SDRW2000000364,SDRW2000000364.1.1.77,리틀 하바나,리틀 하바나,SD2000500,143.52807,144.93405,
SDRW2000000365,SDRW2000000365.1.1.79,거기서 나오는 류승룡 배우도 되게 좋아하는데,거기서 나오는 류승룡 배우도 되게 좋아하는데,SD2000501,163.47403,166.00001,
SDRW2000000368,SDRW2000000368.1.1.235,리얼하게,리얼하게,SD2000503,549.56105,550.51902,
SDRW2000000368,SDRW2000000368.1.1.316,너무 리얼하게 연기를 잘 해줬어. 거기에서,너무 리얼하게 연기를 잘 해줬어. 거기에서,SD2000503,708.90007,711.59405,
SDRW2000000371,SDRW2000000371.1.1.154,리치 왕 연대기가 그~,리치 왕 연대기가 그~,SD2000507,403.68403,406.08901,
SDRW2000000371,SDRW2000000371.1.1.158,아~ 기예르모에의 리치 왕 이야기라면은,아~ 기예르모에의 리치 왕 이야기라면은,SD2000507,412.32305,415.77505,
SDRW2000000374,SDRW2000000374.1.1.220,영화 리뷰를 본 것도 아니고,영화 리뷰를 본 것도 아니고,SD2002387,518.41008,519.99106,
SDRW2000000375,SDRW2000000375.1.1.223,리뉴얼된 메뉴들도 난 되게,리뉴얼된 메뉴들도 난 되게,SD2002388,485.02102,488.17507,
SDRW2000000382,SDRW2000000382.1.1.196,우두머리로서 리더십을 발휘하지 못하는 스타일이란 걸 느껴가지고,우두머리로서 리더십을 발휘하지 못하는 스타일이란 걸 느껴가지고,SD2000516,397.93306,401.65107,
SDRW2000000391,SDRW2000000391.1.1.343,이런 류의 파충류들 그리고,이런 류의 파충류들 그리고,SD2000526,647.27208,649.87602,
SDRW2000000404,SDRW2000000404.1.1.98,그런 류의 영화만 많이 보고,그런 류의 영화만 많이 보고,SD2000540,252.11302,254.28207,
SDRW2000000404,SDRW2000000404.1.1.310,그런 특히 좀비 좀비라고 하는 거는 이제 반대되겠죠. 저는 이제 싫어하는 영화가 그런 류의 영화인 거고,그런 특히 좀비 좀비라고 하는 거는 이제 반대되겠죠. 저는 이제 싫어하는 영화가 그런 류의 영화인 거고,SD2000540,836.01402,842.22606,
SDRW2000000408,SDRW2000000408.1.1.72,그냥 리포트 하나씩 이렇게,그냥 레포트 하나씩 이렇게,SD2000543,189.95503,192.19006,
SDRW2000000408,SDRW2000000408.1.1.109,리포트 하나만 내고,레포트 하나만 내고,SD2000542,289.88701,292.11503,
SDRW2000000408,SDRW2000000408.1.1.322,리포트 써야 되고,레포트 써야 되구,SD2000543,753.80301,755.67902,
SDRW2000000408,SDRW2000000408.1.1.331,아~ 논문이라 해야 되나 리포트라 해야 되나,아~ 논문이라 해야 되나 레포트라 해야 되나,SD2000543,771.61701,774.45806,
SDRW2000000408,SDRW2000000408.1.1.337,평상시에 중국에서 쓰는 그 논문은 한국에서는 리포트,평상시에 중국에서 쓰는 그 논문은 한국에서는 레포트,SD2000542,788.98103,792.98608,
SDRW2000000408,SDRW2000000408.1.1.339,사이버 강의하다 보니까 한 주에 하나씩 리포트가 나와.,사이버 강의하다 보니까 한 주에 하나씩 레포트가 나와.,SD2000542,794.61007,797.70707,
SDRW2000000408,SDRW2000000408.1.1.341,이 과목에서 이 리포트 하나 써야 되고 저 과목에서는 이 리포트를 써야 되고,이 과목에서 이 레포트 하나 써야 되고 저 과목에서는 이 레포트를 써야 되고,SD2000542,800.37301,804.90502,
SDRW2000000409,SDRW2000000409.1.1.184,프로 리그가 많이 있는데,프로 리그가 많이 있는데,SD2000545,475.65807,477.41801,
SDRW2000000409,SDRW2000000409.1.1.342,이제 주말 리그가 3월부터 시작을 하는데,이제 주말 리그가 삼월부터 시작을 하는데,SD2000545,859.71606,863.34107,
SDRW2000000410,SDRW2000000410.1.1.174,뭐 리조트를 간다든지 이제 그렇게 하잖아.,뭐 리조트를 간다던지 이제 그렇게 하잖아.,SD2000545,403.97605,407.27506,
SDRW2000000413,SDRW2000000413.1.1.78,류현진 선수를 제일 좋아하는 거 같아.,류현진 선수를 제일 좋아하는 거 같아.,SD2000549,183.73708,185.86701,
SDRW2000000413,SDRW2000000413.1.1.79,류현진 선수에 그 빠른 볼 움직임과,유현진 선수에 그 빠른 볼 움직임과,SD2000549,185.87704,188.31706,
SDRW2000000413,SDRW2000000413.1.1.357,리딩 가드와,리딩 가드와,SD2000548,854.33803,856.97208,
SDRW2000000413,SDRW2000000413.1.1.361,슛을 주로 하진 않지만 리딩을 하면서,슛을 주로 하진 않지만 리딩을 하면서,SD2000548,864.52007,867.58101,
SDRW2000000416,SDRW2000000416.1.1.269,뭐 파란 리본이라든지 뭐 미슐랭이라든지 그런 거를,뭐 파란 리본이라던지 뭐 미슐랭이라던지 그런 거를,SD2000550,659.40903,664.62905,
SDRW2000000424,SDRW2000000424.1.1.41,분들이 이제 리어카를 이제 힘겹게 끄시면서,분들이 이제 리어카를 이제 힘겹게 끄시면서,SD2000558,113.76008,117.28604,
SDRW2000000424,SDRW2000000424.1.1.191,어~ 리어카 같은,어~ 리어카 같은,SD2000559,560.03301,562.13208,
SDRW2000000430,SDRW2000000430.1.1.75,가이 리치라는,가이 리치라는,SD2000564,210.77308,212.78303,
SDRW2000000446,SDRW2000000446.1.1.245,리턴 받아서 저희가 생활할 수 있지 않을까,리턴 받아서 저희가 생활할 수 있지 않을까,SD2000580,543.96602,546.83506,
SDRW2000000448,SDRW2000000448.1.1.19,리어카로다가 하나씩,리어카로다가 하나씩 (()),SD2000585,57.79707,60.05505,
SDRW2000000449,SDRW2000000449.1.1.139,그룹 리쌍,그룹 리쌍,SD2000584,375.73608,377.77503,
SDRW2000000450,SDRW2000000450.1.1.187,리어카 그분들이 끌고 다니는,리어카 그분들이 끌고 다니는,SD2000587,486.56501,489.12007,
SDRW2000000460,SDRW2000000460.1.1.353,그 리스트를 보면,그 리스트를 보면,SD2002393,752.93605,754.80902,
SDRW2000000462,SDRW2000000462.1.1.15,최근에는 화이트 리스트라고 저희 나라,최근에는 화이트 리스트라고 저희 나라,SD2000598,58.09406,61.38803,
SDRW2000000462,SDRW2000000462.1.1.17,화이트 리스트에서 제외하는,화이트 리스트에서 제외하는,SD2000598,62.24705,64.14203,
SDRW2000000463,SDRW2000000463.1.1.29,리 작가,리 작가,SD2000600,79.96605,81.27802,
SDRW2000000463,SDRW2000000463.1.1.30,리 교수님이 쓴 책을 보니까,리 교수님이 쓴 책을 보니까,SD2000600,81.28804,84.52208,
SDRW2000000464,SDRW2000000464.1.1.23,리어카나 자전거를 끌고 다니시면서,리어카나 자전거를 끌고 다니시면서,SD2000600,55.43907,58.56703,
SDRW2000000464,SDRW2000000464.1.1.55,대부분 리어카를 끌고 다니시면서 주으시는 거를 자주 봤거든.,대부분 리어카를 끌고 다니시면서 주으시는 거를 자주 봤거든.,SD2000599,137.53205,141.89604,
SDRW2000000464,SDRW2000000464.1.1.60,리어카에다가 광고를 붙여서,리어카에다가 광고를 붙여서,SD2000599,149.04805,151.85303,
SDRW2000000464,SDRW2000000464.1.1.68,대학생들은 리어카에,대학생들은 리어카에,SD2000600,172.32503,174.93606,
SDRW2000000471,SDRW2000000471.1.1.371,요즘 리마인드 웨딩 다들 하는데,요즘 리마인드 웨딩 다들 하는데,SD2000608,724.66202,727.95007,
SDRW2000000471,SDRW2000000471.1.1.405,리마인드 웨딩을 찍어보고 싶어.,리마인드 웨딩을 찍어보고 싶어.,SD2000607,784.39808,786.27706,
SDRW2000000474,SDRW2000000474.1.1.438,감드 이렇게 받고 나서의 그 표정 리액션 들을 상상하면서,감드 이렇게 받고 나서으 그 표정 리액션 들을 상상하면서,SD2000610,808.99306,814.25805,
SDRW2000000475,SDRW2000000475.1.1.3,리어카에 막 폐지 이런 거 막 줍것,리어카에 막 폐찌 이런 거 막 줍것,SD2000611,4.94903,7.30804,
SDRW2000000475,SDRW2000000475.1.1.226,엄청 큰 리어카에,엄청 큰 리어카에,SD2000609,524.53506,526.27504,
SDRW2000000479,SDRW2000000479.1.1.130,그~ 리어카에,그~ 리어카에,SD2000614,351.86603,353.46605,
SDRW2000000482,SDRW2000000482.1.1.112,조금 리서치나 설문 관련된 게 많이 오긴 하는데,쫌 리서치나 설문 관련된 게 많이 오긴 하는데,SD2000618,287.40908,290.98702,
SDRW2000000485,SDRW2000000485.1.1.21,북핵 리스트와 관련돼서,북핵 리스트와 관련돼서,SD2000621,59.57008,61.93302,
SDRW2000000507,SDRW2000000507.1.1.119,함부로 이~ 그~ 그~ 리어카를,함부로 이~ 그~ 그~ 리어커를,SD2000641,272.84202,275.29408,
SDRW2000000508,SDRW2000000508.1.1.108,이제 류준열나오는데,이제 류준열 {laughing} 나오는데,SD2000644,257.63704,261.09106,
SDRW2000000510,SDRW2000000510.1.1.78,류의 반려,류의 반려,SD2000645,217.84208,220.36402,
SDRW2000000517,SDRW2000000517.1.1.363,그~ 리틀 포레스트라는 걸 본 적이 있는데,그~ 리틀 포레스트라는 걸 본 적이 있는데,SD2000652,765.66306,768.70206,
SDRW2000000517,SDRW2000000517.1.1.383,언니는 리틀 포레스트에 나온 분이 참 좋은 거 같았어.,언니는 리틀 포레스트에 나온 분이 참 좋은 거 같았어.,SD2000652,807.95505,811.64202,
SDRW2000000517,SDRW2000000517.1.1.389,근데 방금 언니가 말한 리틀 포레스트,근데 방금 언니가 말한 리틀 포레스트,SD2000653,822.97306,825.83202,
SDRW2000000520,SDRW2000000520.1.1.24,리틀 야구 클럽에도 가입하게 됐고,리틀 야구 클럽에도 가입하게 됐고,SD2000656,52.67607,55.33906,
SDRW2000000523,SDRW2000000523.1.1.324,아~ 버킷 리스트 중에 하나로,아~ 버킷 리스트 중에 하나로,SD2000659,865.75606,867.58408,
SDRW2000000539,SDRW2000000539.1.1.24,리어카를 또 나라에서 시에서,리어카를 또 나라에서 시에서,SD2000672,60.06604,62.31404,
SDRW2000000539,SDRW2000000539.1.1.26,이게 리어카 없는 없는 분들한테도 주시는 거 같더라고요. 근데,이게 리어카 없는 없는 분들한테도 주시는 거 같더라고요. 근데,SD2000672,65.48807,69.32202,
SDRW2000000540,SDRW2000000540.1.1.298,그~ 리조트에서,그~ 리조트에서,SD2000675,643.12803,644.89707,
SDRW2000000540,SDRW2000000540.1.1.300,어~ 에메랄드빛 바다 앞에 있는 리조트에서,어~ 에메랄드빛 바다 앞에 있는 리조트에서,SD2000675,645.94003,649.27103,
SDRW2000000541,SDRW2000000541.1.1.9,그 화이트 리스트 배제를 한 사건,그 화이트 리스트 배제를 한 사건,SD2000675,17.07307,20.25604,
SDRW2000000549,SDRW2000000549.1.1.71,리어카 끌고,리어커 끌고,SD2000685,187.27007,188.66907,
SDRW2000000549,SDRW2000000549.1.1.104,그러면서 리어카에는 하나,그러면서 리어커에는 하나,SD2000684,268.98001,272.06905,
SDRW2000000549,SDRW2000000549.1.1.169,근데 그 한 리어카에,근데 그 한 리어커에,SD2000684,451.62904,455.18901,
SDRW2000000549,SDRW2000000549.1.1.189,리어카 끌고 가시는 거 보면,리어커 끌고 가시는 거 보면,SD2000684,501.97408,504.59103,
SDRW2000000549,SDRW2000000549.1.1.199,그 리어카를 끌고,그 리어커를 끌고,SD2000684,528.70608,530.37807,
SDRW2000000554,SDRW2000000554.1.1.176,그~ 묵은 묵을 수 있는 리조트 같은 거 알아봐가지고,그~ 묵은 묵을 수 있는 리조트 같은 거 알아봐가지고,SD2000689,411.25302,415.46602,
SDRW2000000563,SDRW2000000563.1.1.169,아 그런 류 좋아하는데 아저,아 그런 류 좋아하는데 아저,SD2000698,414.69003,416.63007,
SDRW2000000567,SDRW2000000567.1.1.48,한 리빌딩을 하려면 한 3년 이상은,한 리빌딩을 할려면 한 삼 년 이상은,SD2000702,120.82706,123.35204,
SDRW2000000567,SDRW2000000567.1.1.93,학교 공부 학습도 안 한 상태에서 지금은 운동은 안 하고 지금은 주말 리그에서,학교 공부 학습도 안 한 상태에서 지금은 운동은 안 하고 지금은 주말 리그 (()) 에서,SD2000703,232.51201,237.75007,
SDRW2000000567,SDRW2000000567.1.1.100,이거 고등학교에 리그부터,이거 고등학교에 리그부터,SD2000703,250.63108,251.87004,
SDRW2000000567,SDRW2000000567.1.1.126,에~ 아~ 류현진이가,에~ 아~ 류현진이가,SD2000702,339.18801,340.81903,
SDRW2000000567,SDRW2000000567.1.1.128,미국 메이저 리그에서 못 뛰고 있잖아. 그거를,미국 메이저 리그에서 못 뛰고 있잖아. 그거를,SD2000702,343.78008,346.63107,
SDRW2000000567,SDRW2000000567.1.1.150,류현진이가 복귀를 하면 일단 한화로 복귀를 해야돼. 그지?,류현진이가 복귀를 하면 일단 한화로 복귀를 해야돼. 그지?,SD2000703,387.91205,391.09001,
SDRW2000000567,SDRW2000000567.1.1.158,근데 뭐 내가 보기에는 류현진이가,근데 뭐 내가 보기에는 류현진이가,SD2000703,410.94602,415.10601,
SDRW2000000567,SDRW2000000567.1.1.176,계 계 계약이 그런 거 같아. 메이저 리그 보니까,-계- -계- 계약이 그런 거 같애. 메이저 리그 보니까,SD2000703,466.46708,469.35204,
SDRW2000000567,SDRW2000000567.1.1.189,리그를,리그를,SD2000703,500.90705,503.22105,
SDRW2000000567,SDRW2000000567.1.1.193,힘들 거 같아. 그럼 일단 류현진이나 뭐 추신수나,힘들 거 같아. 그럼 일단 류현진이나 뭐 추신수나,SD2000703,512.91906,516.62908,
SDRW2000000567,SDRW2000000567.1.1.201,류현진이라도 돌아온다고 하면은 내가 보기엔 두산이나,류현진이라도 돌아온다고 하면은 내가 보기엔 두산이나,SD2000703,537.36001,542.93205,
SDRW2000000571,SDRW2000000571.1.1.149,려면 어떻게 해야 합니까?,려면 어떻게 해야 합니까?,SD2000706,390.39908,394.00901,
SDRW2000000574,SDRW2000000574.1.1.45,리어카에,리어카에,SD2000709,77.24008,78.74108,
SDRW2000000574,SDRW2000000574.1.1.50,리어카를,리어카를,SD2000709,85.96203,87.00102,
SDRW2000000574,SDRW2000000574.1.1.156,리어카를 끌고,리어카를 끌고,SD2000709,284.21804,285.83008,
SDRW2000000575,SDRW2000000575.1.1.432,그냥 평범한 밑반찬 류에 대해서는,그냥 평범한 밑반찬 류에 대해서는,SD2000711,826.77307,829.77605,
